matricula,p1,p2,p3,final,alumno,clave_asig,asignatura,seccion,periodo,num_docente,docente
WFOFOOO3O,6.0,8.0,8.0,8.0,Amanda Jordan,II0218,Cálculo vectorial,1,201601 Primavera,GGPF,docente GGPF
WFOFOOOGN,3.0,7.0,6.0,4.0,Andrea Jordan,II0218,Cálculo vectorial,1,201601 Primavera,GGPF,docente GGPF
WFOFOOGWN,6.0,6.0,8.0,6.0,Sandra Williams,II0218,Cálculo vectorial,1,201601 Primavera,GGPF,docente GGPF
WGOFOOG39,3.0,5.0,0.0,3.0,Michael Richards,II0218,Cálculo vectorial,1,201601 Primavera,GGPF,docente GGPF
WGOFOOG3G,4.0,3.0,0.0,1.0,Pamela Richardson,II0218,Cálculo vectorial,1,201601 Primavera,GGPF,docente GGPF
WGOFOOGNN,1.0,1.0,0.0,2.0,Teresa Cox,II0218,Cálculo vectorial,1,201601 Primavera,GGPF,docente GGPF
WNOFOOWWF,7.0,9.0,8.0,9.0,Mark Sims,II0218,Cálculo vectorial,1,201601 Primavera,GGPF,docente GGPF
WFOFOOOG1,7.0,9.0,10.0,8.0,Sabrina Oconnor,II0218,Cálculo vectorial,1,201601 Primavera,GGPF,docente GGPF
WFOFOOOW9,9.0,7.0,8.0,7.0,Shane Ward,II0218,Cálculo vectorial,1,201601 Primavera,GGPF,docente GGPF
WFOFOOO3N,3.0,0.0,0.0,0.0,Kyle Hunter,II0218,Cálculo vectorial,1,201601 Primavera,GGPF,docente GGPF
1OFOOOWN,1.0,0.0,1.0,0.0,Nancy Ward,II0218,Cálculo vectorial,1,201601 Primavera,GGPF,docente GGPF
WGOFOOG3N,1.0,0.0,1.0,0.0,Dana Evans,II0218,Cálculo vectorial,1,201601 Primavera,GGPF,docente GGPF
WOOFOOG3N,5.0,3.0,0.0,0.0,Joseph Martinez,II0218,Cálculo vectorial,1,201601 Primavera,GGPF,docente GGPF
WFOFOONWG,3.0,1.0,0.0,0.0,Joanne Dominguez,II0218,Cálculo vectorial,1,201601 Primavera,GGPF,docente GGPF
WGOFOOW9N,1.0,1.0,0.0,1.0,Martha Reilly,II0218,Cálculo vectorial,1,201601 Primavera,GGPF,docente GGPF
WGOFOOG31,3.0,3.0,0.0,0.0,Christina Garcia,II0218,Cálculo vectorial,1,201601 Primavera,GGPF,docente GGPF
WGOFOOGNF,5.0,6.0,0.0,3.0,Sharon Garcia,II0218,Cálculo vectorial,1,201601 Primavera,GGPF,docente GGPF
WFOFOOO39,6.0,5.0,7.0,6.0,Ashley Contreras,II0218,Cálculo vectorial,1,201601 Primavera,GGPF,docente GGPF
WNOFOOOW1,9.0,9.0,6.0,8.0,Andrew Richards,II0218,Cálculo vectorial,2,201703 Otoño,GRGP,docente GRGP
W3OFOOW1N,6.0,7.0,10.0,7.0,Ana Oneill,II0218,Cálculo vectorial,2,201703 Otoño,GRGP,docente GRGP
WGOFOOWN9,0.0,4.0,4.0,8.0,Mary Moore,II0218,Cálculo vectorial,2,201703 Otoño,GRGP,docente GRGP
W3OFOOGN1,5.0,4.0,6.0,8.0,Neil Jackson,II0218,Cálculo vectorial,2,201703 Otoño,GRGP,docente GRGP
WGOFOOWN1,0.0,1.0,0.0,0.0,Rebecca Tanner,II0218,Cálculo vectorial,2,201703 Otoño,GRGP,docente GRGP
WFOFOOOOG,3.0,0.0,1.0,1.0,Jeffrey Jones,II0218,Cálculo vectorial,2,201703 Otoño,GRGP,docente GRGP
WNOFOOO9O,0.0,0.0,1.0,0.0,Maurice Wagner,II0218,Cálculo vectorial,2,201703 Otoño,GRGP,docente GRGP
W3OFOOGFW,4.0,5.0,9.0,9.0,Michelle Montes,II0218,Cálculo vectorial,2,201703 Otoño,GRGP,docente GRGP
WFOFOOOO3,3.0,0.0,0.0,0.0,Rebecca Smith,II0218,Cálculo vectorial,2,201703 Otoño,GRGP,docente GRGP
W3OFOOG9N,4.0,5.0,6.0,8.0,Stacey Harris,II0218,Cálculo vectorial,2,201703 Otoño,GRGP,docente GRGP
WGOFOOWFN,0.0,0.0,0.0,0.0,Chris Glass,II0218,Cálculo vectorial,2,201703 Otoño,GRGP,docente GRGP
WGOFOOWFG,5.0,5.0,4.0,8.0,Danny Horton,II0218,Cálculo vectorial,2,201703 Otoño,GRGP,docente GRGP
WFOFOOONN,0.0,0.0,0.0,0.0,Mary Robinson,II0218,Cálculo vectorial,2,201703 Otoño,GRGP,docente GRGP
W3OFOOWOW,5.0,6.0,1.0,0.0,April Taylor,II0218,Cálculo vectorial,2,201703 Otoño,GRGP,docente GRGP
WNOFOOO1G,4.0,6.0,0.0,0.0,Alexander Mason,II0218,Cálculo vectorial,2,201703 Otoño,GRGP,docente GRGP
WGOFOOOWG,4.0,4.0,0.0,1.0,Emily Daugherty,II0218,Cálculo vectorial,2,201703 Otoño,GRGP,docente GRGP
WGOFOOWGO,9.0,6.0,5.0,6.0,Terry Moreno,II0218,Cálculo vectorial,2,201703 Otoño,GRGP,docente GRGP
WGOFOOG3G,1.0,0.0,0.0,0.0,Cody Thomas,II0218,Cálculo vectorial,2,201703 Otoño,GRGP,docente GRGP
WGOFOOWN9,0.0,0.0,1.0,0.0,Laura Foster,II0218,Cálculo vectorial,2,201703 Otoño,GRGP,docente GRGP
WFOFOOGWW,4.0,5.0,0.0,0.0,Michael Burgess,II0218,Cálculo vectorial,2,201703 Otoño,GRGP,docente GRGP
W3OFOOW1F,4.0,5.0,6.0,7.0,Michelle Kim,II0218,Cálculo vectorial,2,201703 Otoño,GRGP,docente GRGP
WFOFOOWON,5.0,4.0,5.0,7.0,Linda Malone,II0218,Cálculo vectorial,2,201703 Otoño,GRGP,docente GRGP
WFOFOONWG,4.0,6.0,4.0,8.0,Brandon Gates,II0218,Cálculo vectorial,2,201703 Otoño,GRGP,docente GRGP
WFOFOOO9W,2.0,5.0,6.0,5.0,Dakota Hernandez,II0218,Cálculo vectorial,2,201703 Otoño,GRGP,docente GRGP
WNOFOONW9,5.0,6.0,1.0,0.0,Lauren Franklin,II0218,Cálculo vectorial,2,201703 Otoño,GRGP,docente GRGP
WGOFOOWOW,7.0,3.0,3.0,4.0,Erica Williams,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
WGOFOOWO9,7.0,5.0,3.0,6.0,Susan George,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
WGOFOOGNF,5.0,3.0,1.0,3.0,Thomas Phillips,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
W3OFOOOOF,8.0,7.0,7.0,9.0,Michael Knox,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
WNOFOOOGN,9.0,7.0,9.0,10.0,Jordan Stone,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
WNOFOOFOF,10.0,7.0,7.0,9.0,Patrick Baker,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
WNOFOOO99,7.0,6.0,6.0,8.0,Matthew Williams,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
WNOFOOG19,9.0,9.0,7.0,9.0,Kara Hamilton PhD,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
WNOFOOO99,10.0,10.0,9.0,10.0,Stephanie May,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
WGOFOOGN9,9.0,9.0,6.0,9.0,Bradley White,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
WNOFOONO9,9.0,10.0,9.0,9.0,Vanessa Richardson,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
WFOFOOGOW,8.0,6.0,7.0,8.0,Veronica Gutierrez,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
WGOFOOOW1,6.0,6.0,6.0,4.0,Kimberly Meadows,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
WFOFOONNO,7.0,6.0,6.0,6.0,Heather Wilson,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
WFOFOOWWO,3.0,5.0,6.0,5.0,Elizabeth Aguilar,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
WNOFOOW11,9.0,10.0,10.0,9.0,Karen Palmer,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
W3OFOOGG1,7.0,8.0,9.0,8.0,Phillip Wright,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
W3OFOO31O,8.0,9.0,8.0,10.0,Russell Kelly,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
WNOFOONWN,8.0,10.0,9.0,9.0,Kevin Garcia,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
W3OFOOG9F,8.0,8.0,8.0,8.0,Jessica Jensen,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
WWOFOOWOG,7.0,9.0,6.0,7.0,Jennifer Austin,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
W3OFOOW11,8.0,7.0,7.0,8.0,Zachary Bruce,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
W3OFOOGGO,8.0,6.0,6.0,7.0,Amanda Smith,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
WFOFOOO3F,9.0,9.0,6.0,9.0,Michael Gibson,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
WNOFOOW9F,7.0,9.0,7.0,7.0,Brittany Williams,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
W3OFOOGFG,7.0,10.0,6.0,7.0,Haley Shah,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
WNOFOOGO9,10.0,8.0,6.0,7.0,Anna Nelson,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
WFOFOOGO9,6.0,4.0,7.0,7.0,Timothy Edwards,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
WFOFOOGWF,9.0,3.0,5.0,5.0,Derrick Doyle,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
WGOFOOW9N,9.0,1.0,0.0,1.0,Jamie Harrell,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
WGOFOOG3W,9.0,4.0,2.0,4.0,Roberto Logan,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
WGOFOOG31,8.0,7.0,5.0,8.0,Nicholas Young,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
W3OFOOGWO,9.0,6.0,6.0,7.0,Maria Baxter,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
W3OFOOWFO,8.0,6.0,5.0,6.0,Thomas Shelton,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
W3OFOOON3,9.0,7.0,8.0,7.0,Gregory Pena,II0218,Cálculo vectorial,3,201703 Otoño,GGRR,docente GGRR
WGOFOOWOW,6.0,6.0,9.0,7.0,Yolanda Vega,II0218,Cálculo vectorial,2,201801 Primavera,GR,docente GR
WGOFOOWO9,3.0,3.0,3.0,3.0,William Smith,II0218,Cálculo vectorial,2,201801 Primavera,GR,docente GR
WGOFOOO1O,3.0,2.0,0.0,1.0,Marie Phelps,II0218,Cálculo vectorial,2,201801 Primavera,GR,docente GR
WNOFOOOFW,5.0,5.0,1.0,6.0,Kelsey Mcdonald,II0218,Cálculo vectorial,2,201801 Primavera,GR,docente GR
WNOFOOO9O,0.0,0.0,0.0,0.0,Adam Charles,II0218,Cálculo vectorial,2,201801 Primavera,GR,docente GR
WFOFOOOO3,4.0,2.0,0.0,1.0,Justin Pennington,II0218,Cálculo vectorial,2,201801 Primavera,GR,docente GR
WFOFOONWF,5.0,4.0,1.0,2.0,Robert Frazier,II0218,Cálculo vectorial,2,201801 Primavera,GR,docente GR
WFOFOOWWO,5.0,6.0,5.0,5.0,Antonio Cooper,II0218,Cálculo vectorial,2,201801 Primavera,GR,docente GR
W3OFOOWOW,5.0,6.0,0.0,3.0,Kaitlyn Walker,II0218,Cálculo vectorial,2,201801 Primavera,GR,docente GR
W3OFOOGO1,4.0,3.0,4.0,3.0,Erin Weeks,II0218,Cálculo vectorial,2,201801 Primavera,GR,docente GR
WNOFOOO1G,9.0,9.0,8.0,10.0,Kristina Smith,II0218,Cálculo vectorial,2,201801 Primavera,GR,docente GR
WFOFOOWW9,1.0,2.0,1.0,2.0,Mason Smith,II0218,Cálculo vectorial,2,201801 Primavera,GR,docente GR
WNOFOOOGN,9.0,9.0,3.0,5.0,Erica Stein,II0218,Cálculo vectorial,2,201801 Primavera,GR,docente GR
WNOFOONWW,1.0,1.0,5.0,0.0,Candice Jackson,II0218,Cálculo vectorial,2,201801 Primavera,GR,docente GR
WFOFOOGWF,5.0,5.0,6.0,6.0,Christopher Fuller,II0218,Cálculo vectorial,2,201801 Primavera,GR,docente GR
WNOFOOWGW,4.0,6.0,6.0,7.0,Paul Ayala,II0218,Cálculo vectorial,2,201801 Primavera,GR,docente GR
WGOFOOG3W,4.0,4.0,9.0,9.0,Wendy Simpson,II0218,Cálculo vectorial,2,201801 Primavera,GR,docente GR
WGOFOOWGW,6.0,4.0,4.0,3.0,Jerry Acosta,II0218,Cálculo vectorial,2,201801 Primavera,GR,docente GR
WNOFOOO3N,10.0,10.0,10.0,9.0,John Dean PhD,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
W3OFOOO9N,9.0,9.0,9.0,10.0,Robert Maldonado,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
W3OFOOW33,9.0,10.0,8.0,8.0,Hailey Barajas,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
WGOFOOOW3,5.0,1.0,0.0,1.0,Connie Walker,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
W3OFOOW3N,8.0,7.0,10.0,7.0,Elizabeth Wheeler,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
WGOFOOWNG,6.0,7.0,8.0,5.0,Jordan Turner,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
WFOFOOOOG,6.0,2.0,0.0,1.0,Anthony Sanders,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
WNOFOOG3O,10.0,5.0,4.0,7.0,Ronald Sanchez,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
W3OFOOO3O,9.0,9.0,8.0,9.0,Vickie Mullen,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
WNOFOOGFN,6.0,6.0,1.0,5.0,Robert Ibarra,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
WFOFOOGGG,7.0,5.0,6.0,5.0,Kimberly Baker,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
WGOFOOOW1,9.0,7.0,6.0,5.0,Justin Mccormick,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
W3OFOO911,9.0,4.0,9.0,9.0,Cody Pearson,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
WGOFOOWFN,9.0,3.0,3.0,5.0,Crystal Schwartz,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
WNOFOOONO,10.0,10.0,9.0,9.0,Christine Meyer,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
WFOFOOONN,6.0,4.0,0.0,0.0,Robert Thompson,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
WNOFOOONF,10.0,10.0,10.0,9.0,James Cole,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
W3OFOOO9N,4.0,4.0,7.0,6.0,Alexandra Burns,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
WGOFOOWGO,9.0,7.0,8.0,9.0,Perry Davis,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
WNOFOOOFG,7.0,5.0,6.0,6.0,Patrick Richardson,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
W3OFOOW91,6.0,6.0,6.0,6.0,Victoria Adams,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
WGOFOOWN9,6.0,4.0,1.0,3.0,Tamara Green,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
WNOFOOWNO,8.0,9.0,10.0,9.0,David Mcdonald,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
W3OFOOOO9,5.0,6.0,4.0,6.0,Julie Griffin,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
WNOFOOWN3,6.0,6.0,9.0,5.0,Travis Taylor,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
WNOFOOGF9,6.0,8.0,6.0,5.0,Wendy Cohen,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
WNOFOOW9O,9.0,8.0,5.0,6.0,Jim Rogers,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
W3OFOOONO,9.0,3.0,9.0,8.0,Keith Williams,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
WFOFOOO9W,6.0,6.0,6.0,6.0,Christopher Dennis,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
W3OFOOONG,5.0,5.0,5.0,6.0,Kimberly Kelley,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
W3OFOOWFO,9.0,7.0,5.0,9.0,Thomas Williams,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
WNOFOONW9,8.0,6.0,5.0,6.0,Nathan Miller,II0218,Cálculo vectorial,1,201801 Primavera,GGRR,docente GGRR
WFOFOOWO3,5.0,5.0,0.0,0.0,John Thomas,II0319,Probabilidad y estadística,4,201403 Otoño,GPR2,docente GPR2
WFOFOOWOO,8.0,7.0,6.0,7.0,Thomas Mahoney,II0319,Probabilidad y estadística,4,201403 Otoño,GPR2,docente GPR2
WFOFOOON1,5.0,6.0,8.0,7.0,Jessica Adams,II0319,Probabilidad y estadística,4,201403 Otoño,GPR2,docente GPR2
WGOFOOOGW,6.0,8.0,8.0,7.0,Tina Smith,II0319,Probabilidad y estadística,4,201403 Otoño,GPR2,docente GPR2
WFOFOOONO,6.0,3.0,3.0,4.0,Jessica Klein,II0319,Probabilidad y estadística,4,201403 Otoño,GPR2,docente GPR2
WGOFOOWNN,8.0,8.0,10.0,8.0,Donna Evans,II0319,Probabilidad y estadística,4,201403 Otoño,GPR2,docente GPR2
WGOFOOWNN,9.0,8.0,8.0,9.0,Bobby Murray,II0319,Probabilidad y estadística,4,201403 Otoño,GPR2,docente GPR2
WGOFOOOG1,6.0,8.0,7.0,8.0,Donald Dominguez,II0319,Probabilidad y estadística,4,201403 Otoño,GPR2,docente GPR2
WGOFOOOWF,6.0,4.0,0.0,2.0,Jacob Powers,II0319,Probabilidad y estadística,4,201403 Otoño,GPR2,docente GPR2
WFOFOOO9N,4.0,0.0,0.0,1.0,Cory Campbell,II0319,Probabilidad y estadística,4,201403 Otoño,GPR2,docente GPR2
WGOFOOOFG,10.0,8.0,10.0,9.0,Beth Harrison,II0319,Probabilidad y estadística,4,201403 Otoño,GPR2,docente GPR2
WGOFOOOON,8.0,8.0,6.0,7.0,Pamela Marquez,II0319,Probabilidad y estadística,4,201403 Otoño,GPR2,docente GPR2
WFOFOOWGG,7.0,8.0,6.0,7.0,Ashley Martin,II0319,Probabilidad y estadística,4,201403 Otoño,GPR2,docente GPR2
WGOFOOOO3,7.0,3.0,5.0,4.0,Debbie Taylor,II0319,Probabilidad y estadística,4,201403 Otoño,GPR2,docente GPR2
WGOFOOWNO,4.0,0.0,0.0,0.0,Angela Mahoney,II0319,Probabilidad y estadística,4,201403 Otoño,GPR2,docente GPR2
WGOFOOOGG,6.0,7.0,7.0,7.0,David Bailey,II0319,Probabilidad y estadística,4,201403 Otoño,GPR2,docente GPR2
WFOFOOO9W,5.0,5.0,6.0,5.0,Darlene Cook,II0319,Probabilidad y estadística,4,201403 Otoño,GPR2,docente GPR2
WNOFOOO9G,5.0,7.0,7.0,7.0,Dillon Chung,II0319,Probabilidad y estadística,1,201403 Otoño,OOG,docente OOG
WNOFOOO9N,7.0,6.0,7.0,7.0,Michelle Stewart,II0319,Probabilidad y estadística,1,201403 Otoño,OOG,docente OOG
WNOFOOONG,7.0,7.0,7.0,7.0,Laura Fritz MD,II0319,Probabilidad y estadística,1,201403 Otoño,OOG,docente OOG
WNOFOOO9F,7.0,7.0,7.0,9.0,Lisa Thomas,II0319,Probabilidad y estadística,1,201403 Otoño,OOG,docente OOG
WNOFOOO9O,0.0,1.0,1.0,0.0,Jason Williams,II0319,Probabilidad y estadística,1,201403 Otoño,OOG,docente OOG
WNOFOOO9N,10.0,9.0,9.0,9.0,April Garcia,II0319,Probabilidad y estadística,1,201403 Otoño,OOG,docente OOG
WNOFOONWG,9.0,8.0,7.0,7.0,Francis Potter,II0319,Probabilidad y estadística,1,201403 Otoño,OOG,docente OOG
WNOFOOON9,7.0,9.0,7.0,7.0,Ashley Bird,II0319,Probabilidad y estadística,1,201403 Otoño,OOG,docente OOG
WNOFOOWFW,7.0,5.0,7.0,8.0,Zachary Valdez,II0319,Probabilidad y estadística,1,201403 Otoño,OOG,docente OOG
WNOFOOO93,7.0,2.0,7.0,6.0,Tracy Watkins,II0319,Probabilidad y estadística,1,201403 Otoño,OOG,docente OOG
WNOFOONGO,7.0,6.0,7.0,7.0,James Morris,II0319,Probabilidad y estadística,1,201403 Otoño,OOG,docente OOG
WNOFOOO1N,7.0,7.0,8.0,8.0,James Small,II0319,Probabilidad y estadística,1,201403 Otoño,OOG,docente OOG
WNOFOOONN,9.0,8.0,7.0,7.0,Bryan Mooney,II0319,Probabilidad y estadística,1,201403 Otoño,OOG,docente OOG
WNOFOOO91,0.0,1.0,0.0,0.0,James Christian,II0319,Probabilidad y estadística,1,201403 Otoño,OOG,docente OOG
WNOFOONWO,8.0,6.0,7.0,7.0,Angela Mendoza,II0319,Probabilidad y estadística,1,201403 Otoño,OOG,docente OOG
WNOFOOWGN,7.0,7.0,7.0,7.0,Andrea Garcia,II0319,Probabilidad y estadística,1,201403 Otoño,OOG,docente OOG
WNOFOOWO9,9.0,8.0,8.0,7.0,Andrew Martin,II0319,Probabilidad y estadística,1,201403 Otoño,OOG,docente OOG
WNOFOOWG3,2.0,6.0,6.0,3.0,Patricia Roy,II0319,Probabilidad y estadística,1,201403 Otoño,OOG,docente OOG
WNOFOOWG9,9.0,6.0,7.0,8.0,Benjamin Jones,II0319,Probabilidad y estadística,1,201403 Otoño,OOG,docente OOG
WNOFOOWWF,5.0,7.0,7.0,7.0,Alexandria Williams,II0319,Probabilidad y estadística,1,201403 Otoño,OOG,docente OOG
WNOFOOWWG,8.0,4.0,7.0,8.0,John Powers,II0319,Probabilidad y estadística,1,201403 Otoño,OOG,docente OOG
WNOFOOWW1,9.0,6.0,7.0,7.0,Erica Garcia,II0319,Probabilidad y estadística,1,201403 Otoño,OOG,docente OOG
WNOFOON93,0.0,0.0,0.0,0.0,John Carey,II0319,Probabilidad y estadística,1,201403 Otoño,OOG,docente OOG
WNOFOOWO1,10.0,10.0,10.0,9.0,Roger Baker,II0319,Probabilidad y estadística,1,201403 Otoño,OOG,docente OOG
WNOFOO9OO,9.0,5.0,7.0,7.0,Brenda Gonzalez,II0319,Probabilidad y estadística,1,201403 Otoño,OOG,docente OOG
WNOFOOWGN,9.0,7.0,8.0,9.0,Taylor Weaver,II0319,Probabilidad y estadística,1,201403 Otoño,OOG,docente OOG
WNOFOONW9,8.0,6.0,7.0,7.0,Brittany Murphy,II0319,Probabilidad y estadística,1,201403 Otoño,OOG,docente OOG
WNOFOONG1,10.0,7.0,8.0,8.0,Scott West,II0319,Probabilidad y estadística,1,201403 Otoño,OOG,docente OOG
WGOFOOGNF,8.0,7.0,7.0,7.0,Abigail Odom,II0319,Probabilidad y estadística,5,201403 Otoño,OOG,docente OOG
WFOFOOGW3,9.0,8.0,8.0,8.0,Nicole Maynard,II0319,Probabilidad y estadística,5,201403 Otoño,OOG,docente OOG
WGOFOONOO,8.0,6.0,6.0,7.0,Stephen Holmes,II0319,Probabilidad y estadística,5,201403 Otoño,OOG,docente OOG
WFOFOOGGN,5.0,8.0,9.0,7.0,Jessica Mckay,II0319,Probabilidad y estadística,5,201403 Otoño,OOG,docente OOG
WFOFOOGGF,8.0,7.0,7.0,8.0,Miss Stacy Richardson,II0319,Probabilidad y estadística,5,201403 Otoño,OOG,docente OOG
WFOFOOGGG,8.0,5.0,7.0,7.0,Kristin Mays,II0319,Probabilidad y estadística,5,201403 Otoño,OOG,docente OOG
WFOFOOGG3,7.0,8.0,9.0,8.0,Jon Johnson,II0319,Probabilidad y estadística,5,201403 Otoño,OOG,docente OOG
WFOFOOGOW,9.0,8.0,8.0,8.0,Timothy Miranda,II0319,Probabilidad y estadística,5,201403 Otoño,OOG,docente OOG
WGOFOOGNN,10.0,9.0,6.0,9.0,Rachel Gallagher,II0319,Probabilidad y estadística,5,201403 Otoño,OOG,docente OOG
WFOFOONWF,8.0,6.0,5.0,6.0,Christine Martin,II0319,Probabilidad y estadística,5,201403 Otoño,OOG,docente OOG
WFOFOOGG9,7.0,6.0,7.0,7.0,Brandon Brown,II0319,Probabilidad y estadística,5,201403 Otoño,OOG,docente OOG
WFOFOOGOO,9.0,7.0,9.0,8.0,Carol Jacobs,II0319,Probabilidad y estadística,5,201403 Otoño,OOG,docente OOG
WFOFOOGON,8.0,7.0,8.0,7.0,April Rose,II0319,Probabilidad y estadística,5,201403 Otoño,OOG,docente OOG
WFOFOOGWN,7.0,6.0,8.0,8.0,Kevin Woods,II0319,Probabilidad y estadística,5,201403 Otoño,OOG,docente OOG
WGOFOOG39,9.0,7.0,6.0,7.0,Mitchell Anderson,II0319,Probabilidad y estadística,5,201403 Otoño,OOG,docente OOG
WFOFOOGGO,8.0,10.0,9.0,9.0,Kenneth Horn,II0319,Probabilidad y estadística,5,201403 Otoño,OOG,docente OOG
WGOFOOG3F,8.0,5.0,1.0,1.0,Christopher Hart,II0319,Probabilidad y estadística,5,201403 Otoño,OOG,docente OOG
WFOFOOGFO,0.0,0.0,0.0,0.0,Heather Meyer,II0319,Probabilidad y estadística,5,201403 Otoño,OOG,docente OOG
WFOFOOGFG,9.0,10.0,10.0,9.0,Tammy Santos,II0319,Probabilidad y estadística,5,201403 Otoño,OOG,docente OOG
WFOFOOGWG,7.0,5.0,8.0,7.0,Morgan Mclean,II0319,Probabilidad y estadística,5,201403 Otoño,OOG,docente OOG
WFOFOOGWW,9.0,6.0,4.0,6.0,Ryan Holland,II0319,Probabilidad y estadística,5,201403 Otoño,OOG,docente OOG
WFOFOOW11,10.0,9.0,7.0,8.0,Michelle Bautista,II0319,Probabilidad y estadística,5,201403 Otoño,OOG,docente OOG
WGOFOOG3N,7.0,8.0,7.0,7.0,Nancy Smith,II0319,Probabilidad y estadística,5,201403 Otoño,OOG,docente OOG
WFOFOON33,8.0,8.0,7.0,7.0,Terri Lopez,II0319,Probabilidad y estadística,5,201403 Otoño,OOG,docente OOG
WFOFOONWG,2.0,6.0,8.0,6.0,Curtis Henson,II0319,Probabilidad y estadística,5,201403 Otoño,OOG,docente OOG
WGOFOOG3W,7.0,5.0,7.0,6.0,Kimberly Harvey,II0319,Probabilidad y estadística,5,201403 Otoño,OOG,docente OOG
WFOFOOGFN,9.0,7.0,6.0,9.0,Joseph Wilson,II0319,Probabilidad y estadística,5,201403 Otoño,OOG,docente OOG
